id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
0,mmlu_business_ethics,"_______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.",False,True
1,mmlu_business_ethics,"Typical advertising regulatory bodies suggest, for example that adverts must not: encourage _________, cause unnecessary ________ or _____, and must not cause _______ offence.",True,False
2,mmlu_business_ethics,"______ are the obligations of workers towards their employer, based on individual contracts and wider employment laws.",False,True
3,mmlu_business_ethics," ______ is an employee's preferred ratio between work-related and non-work-related activities which, due to intensification of work and technological shifts, has become a hotly contested issue in recent years.",False,False
4,mmlu_business_ethics," _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.",True,True
5,mmlu_business_ethics,"________, where for example one party possess more resources, unfair distribution of ________, where one party gains more from the relationship, and CSOs being ________, are all limitations and risks of business-CSO collaborations.",True,False
6,mmlu_business_ethics,Although corporate profit maximization is not directly prescribed by major normative theories to which normative theory is it most similar?,True,True
7,mmlu_business_ethics,What does Milton Friedman believe to be the sole responsibility of business?,True,False
8,mmlu_business_ethics,"______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes.",False,False
9,mmlu_business_ethics,"_______ working practices refer to working patterns which involve temporal, spatial and task related fluidity.",False,False
10,mmlu_business_ethics," What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?",False,True
11,mmlu_business_ethics,"A corporation is ________ from its managers, employees, investors and customers. It therefore has _______ succession and also ________.",True,False
12,mmlu_business_ethics,"The UK Public Services (Social Value) Act 2013 requires those procuring ______ to consider how they can secure wider _____, _____and _____ benefits.",True,True
13,mmlu_business_ethics,When the true cost an item is deliberately obscured by a company this is known as?,False,True
14,mmlu_business_ethics,What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?,True,False
15,mmlu_business_ethics,"The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by.",False,True
16,mmlu_business_ethics,Which of the following would most effectively act as the primary objective of a business organisation?,True,True
17,mmlu_business_ethics,What is the enlightened self-interest model of CSR?,True,True
18,mmlu_business_ethics,"________ is the right of a consumer to control what information companies can collect about them and how it is stored, used and shared.",True,True
19,mmlu_business_ethics,The Anglo-American model being considered the best model in light of the recession in the late 2000s.,False,False
20,mmlu_business_ethics,"_______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______.",True,False
21,mmlu_business_ethics,"The Theory of _________ posits that 3 three levels of moral reasoning exist which an individual can engage in to assess ethical issues, dependant on their cognitive capacity.",True,True
22,mmlu_business_ethics,_______ theory can be described as a code of conduct to which all rational beings should adhere. This contrasts with ________ morality which is the code of conduct adopted by a particular group or society.,False,False
23,mmlu_business_ethics,"___________, ___________ and __________ are all factors which can impact the moral intensity",False,False
24,mmlu_business_ethics,"Better access to certain markets, differentiation of products, and the sale of pollution-control technology are ways in which better environmental performance can:",True,False
25,mmlu_business_ethics,"_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.",True,True
26,mmlu_business_ethics,"The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________",True,False
27,mmlu_business_ethics," _________, such as _______ and _______ are processes by which organisations implement environmental goals, policies and responsibilities and ensure regular auditing and reporting, which go beyond legal compliance.",True,True
28,mmlu_business_ethics,"The so-called BRIC countries (Brazil, Russia, India and _______) tend to follow a __________ approach to corporate governance. However, recently this has tended to move towards more _______-based mechanisms.",False,True
29,mmlu_business_ethics,A stakeholder orientation includes all of the following activities except:,True,True
30,mmlu_business_ethics,"Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.",True,True
31,mmlu_business_ethics,"In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.",True,False
32,mmlu_business_ethics,Predatory pricing.,False,False
33,mmlu_business_ethics,"There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.",True,False
34,mmlu_business_ethics,Pick the correct description of the following term: Utilitarianism is…,False,True
35,mmlu_business_ethics,"Cognitive ______ models such as the Theory of _________ serve to try and explain consumer behaviour, but arguably somewhat oversimplify and overestimate individual ________.",False,True
36,mmlu_business_ethics,"____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.",False,False
37,mmlu_business_ethics,Sustainability can broadly be defined as,True,True
38,mmlu_business_ethics,Which of the three following organisational characteristics of small businesses tend to characterise their engagement with business related issues?,True,False
39,mmlu_business_ethics,"A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product",True,True
40,mmlu_business_ethics,Demand reduction.,True,False
41,mmlu_business_ethics," Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.",True,False
42,mmlu_business_ethics,"The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________.",True,False
43,mmlu_business_ethics,"When negotiating using unethical practices, businesses can risk _______, if the negotiations are part of a longer-term business association, as well as a ___________ and __________, as negotiations can impact company image and stymy progress.",True,True
44,mmlu_business_ethics,"________ is the use of language of to mask or expose the ethical nature of decisions, actions and behaviours.",False,False
45,mmlu_business_ethics,The extent to which an individual believes they can control their life is determined by their __________.,True,True
46,mmlu_business_ethics,"The enforcement of company privacy is complex as corporations are somewhat __________, as there are few clear barriers to define their limits, it is difficult to _________ due to the number of individuals involved and much corporate activity takes place in ________.",False,False
47,mmlu_business_ethics,"What term can be used to describe 'the hypothetical agreement between member of society and those who govern it which establishes the inter-relationships, rights and responsibilities on a fair basis'?",True,True
48,mmlu_business_ethics,"Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.",False,False
49,mmlu_business_ethics,According Carroll what four categories or aspects can corporate social responsibility be broken down into?,False,True
50,mmlu_business_ethics,"Affirmative action involves ________ attempts to target ______ who are _________ within an organisation's workforce, for instance by trying to ______ the proportion of women, disabled or racial minorities in senior management positions.",True,False
51,mmlu_business_ethics,"Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.",False,False
52,mmlu_business_ethics,"The state of being unable to make an informed, reasoned decision about a product purchase is known as?",True,False
53,mmlu_business_ethics,"According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________.",False,False
54,mmlu_business_ethics,_______ and _______ are both examples of _______ -based theories which are based on basic universal principles of right and wrong.,True,False
55,mmlu_business_ethics,The complexity of the theory.,False,True
56,mmlu_business_ethics,"________ is any business effort to influence government or public policy. It includes activities such as __________, political advertising, financial contributions, ________ action and political ________.",False,True
57,mmlu_business_ethics,_________ such as the ________ in the United States is a key factor in driving ethical business practices.,True,False
58,mmlu_business_ethics," _______, where actors are convinced that their actions harms nobody, _______ where actors argue that their norm violation is an attempt to realize higher-order values and ________ , where actors argue they are owed something, are all strategies for justifying or denying unethical behaviour.",False,False
59,mmlu_business_ethics,Which of the following is not one the underlying principles of the corporate governance Combined Code of Practice?,False,True
60,mmlu_business_ethics,"Factors that impact ethical decision making can be broadly broken down into ________ factors, related to the unique characteristics of a person, and _________ factors, which are features of the person's environment or the particular issue.",True,False
61,mmlu_business_ethics,"_____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues.",True,True
62,mmlu_business_ethics,CSO's frequently spend too much time communicating their performance measures and too much time devising them with input from beneficiaries.,False,False
63,mmlu_business_ethics,"The race to the ______ is when, due to increased ________, countries compete for foreign investment through companies' relocation decisions by weakening their ______ and _____ standards.",False,False
64,mmlu_business_ethics,"Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______.",True,False
